DESTINO;ORIGEN; CANTI ; FOBDOL ; FOBPES 
MEX;CTG;3;41343;165369759
MEX;CTG;7290;140356;559060037
MEX;CTG;50;111618;444593228
MEX;CTG;25;57;227002
MEX;CTG;8248;53062;209519245
MEX;CTG;77;14693;58017398
MEX;CTG;1525881;98387;397998152
MEX;CTG;480570;101364;403748813
MEX;CTG;85;121;476468
MEX;CTG;42;64;251488
MEX;CTG;24;44;173218
MEX;CTG;177;261;1023141
MEX;CTG;209;366;1435083
MEX;CTG;312;376;1475451
MEX;CTG;8047;10549;41304771
MEX;CTG;17024;103555;405466190
MEX;CTG;208;1093;4280152
MEX;CTG;149;675;2643189
MEX;CTG;102;694;2718952
MEX;CTG;227;67;264761
MEX;CTG;641;1023;4005484
MEX;CTG;1;5000;19999550
MEX;CTG;60621;261818;1050844752
MEX;CTG;37;14460;57676417
MEX;CTG;309;86668;341827618
MEX;CTG;15000;70187;280108173
MEX;CTG;5125;34012;135738928
MEX;CTG;20000;139519;555725901
MEX;CTG;92160;55296;218793000
MEX;CTG;2892000;69804;281050914
MEX;CTG;4251;16038;62797506
MEX;CTG;285000;9898;39586558
MEX;CTG;10;10;39908
MEX;CTG;794;276350;1089853360
MEX;CTG;14226;107501;429007459
MEX;CTG;12020;131749;517219059
MEX;CTG;70000;3400;13570468
MEX;CTG;1413;21621;86288732
MEX;CTG;79072;178491;713698968
MEX;CTG;176;7479;29908135
MEX;CTG;18800;427;1708523
MEX;CTG;10222;70710;282197080
MEX;CTG;406600;15693;62629039
MEX;CTG;5500;40554;160465808
MEX;CTG;10146;86046;344057230
MEX;CTG;166;1069;4113100
MEX;CTG;57949;212915;832199492
MEX;CTG;10147;27749;109125518
MEX;CTG;35304;146945;585861522
MEX;CTG;914;901;3447336
MEX;CTG;2073;2269;8959276
MEX;CTG;300;361;1381250
MEX;CTG;10239;11210;44740165
MEX;CTG;2557;3080;11775162
MEX;CTG;718;753;3003829
MEX;CTG;1062;1216;4665907
MEX;CTG;3801;5422;20766089
MEX;CTG;97;149;594905
MEX;CTG;2487;3442;13196301
MEX;CTG;669;744;2941559
MEX;CTG;7914;9747;38192821
MEX;CTG;1392;1463;5740651
MEX;CTG;2473;3040;11737055
MEX;CTG;1624;3047;11961554
MEX;CTG;43;76;305886
MEX;CTG;1405;2471;9446234
MEX;CTG;97;170;679892
MEX;CTG;16983;297300;1176346528
MEX;CTG;48548;59768;236611516
MEX;CTG;162169;208703;816515584
MEX;CTG;375;559;2196666
MEX;CTG;10266;13485;53573428
MEX;CTG;75;98;394173
MEX;CTG;542;634;2536214
MEX;CTG;5;7;31508
MEX;CTG;640;712;2846274
MEX;CTG;3;3;13115
MEX;CTG;2525;3616;13992589
MEX;CTG;2677;49623;198042271
MEX;CTG;0;2;10516
MEX;CTG;45;533;2118027
MEX;CTG;85473;483183;1899447784
MEX;CTG;87;467;1860464
MEX;CTG;2221;11969;46806861
MEX;CTG;610;4962;19747366
MEX;CTG;151;1062;4061768
MEX;CTG;7286;37802;147879357
MEX;CTG;6924;42528;166355751
MEX;CTG;2747;19565;76108314
MEX;CTG;485;3319;13000236
MEX;CTG;7;58;225233
MEX;CTG;150;129279;517104364
MEX;CTG;8740;20168;80643549
MEX;CTG;51;19705;77971299
MEX;CTG;111;43182;171464751
MEX;CTG;1429;15651;61443325
MEX;CTG;8;37;148394
MEX;CTG;158;16389;64172292
MEX;CTG;27;2857;11187753
MEX;CTG;267;2932;11513498
MEX;CTG;1000;1303;5155658
MEX;CTG;86;944;3705926
MEX;CTG;258;5929;23458091
MEX;CTG;1807;8093;32017429
MEX;CTG;160;2572;10158014
MEX;CTG;282880;27077;106915683
MEX;CTG;1869000;49849;198471247
MEX;CTG;500;1035;4086738
MEX;CTG;5;2;9814
MEX;CTG;1476930;307061;1218776472
MEX;CTG;101;1181;4624240
MEX;CTG;10;48;190759
MEX;CTG;40;20;78515
MEX;CTG;22;27;108284
MEX;CTG;22;32;127917
MEX;CTG;1033;1765;7006443
MEX;CTG;838;1195;4568955
MEX;CTG;399;526;2017834
MEX;CTG;9;13;55019
MEX;CTG;916;973;3814127
MEX;CTG;2988;3938;15602088
MEX;CTG;1305;2147;8408072
MEX;CTG;2711;50693;201888337
MEX;CTG;1088;8415;33055523
MEX;CTG;18;144;578824
MEX;CTG;788;6539;26083064
MEX;CTG;355;3101;12192685
MEX;CTG;1200;51600;204168816
MEX;CTG;42;1952;7646443
MEX;CTG;1235;9620;38468265
MEX;CTG;1;70;277447
MEX;CTG;3875;15580;61631194
MEX;CTG;0;85;339826
MEX;CTG;4;1975;7753709
MEX;CTG;4;3;15622
MEX;CTG;40;510;1996869
MEX;CTG;160;10602;42401956
MEX;CTG;748;2196;8674152
MEX;CTG;1;10500;41459670
MEX;CTG;4;677;2661357
MEX;CTG;12;427;1691099
MEX;CTG;768;66768;262118951
MEX;CTG;14595;47026;187281602
MEX;CTG;7;95;378576
MEX;CTG;1338;970;3865215
MEX;CTG;42;1379;5400552
MEX;CTG;957;98660;392977579
MEX;CTG;2;202;791034
MEX;CTG;6;490;1921888
MEX;CTG;37;102662;405733795
MEX;CTG;1206;16416;64276755
MEX;CTG;4;15;62490
MEX;CTG;126;8090;32219102
MEX;CTG;16450;70095;277351070
MEX;CTG;16000;17516;69759540
MEX;CTG;2451;8368;32854415
MEX;CTG;317;411;1571091
MEX;CTG;465;739;2827323
MEX;CTG;282;369;1412018
MEX;CTG;76;83;319294
MEX;CTG;1315;9994;38200510
MEX;CTG;248;2078;7945315
MEX;CTG;5;62;237005
MEX;CTG;34;17;68339
MEX;CTG;11;4047;15467951
MEX;CTG;180;239074;952112205
MEX;CTG;250030;48844;191752469
MEX;CTG;16;48624;192393498
MEX;CTG;39;17142;69343161
MEX;CTG;67;25850;104568937
MEX;CTG;1;50;202261
MEX;CTG;21695;91483;363374024
MEX;CTG;122588;357178;1416412099
MEX;CTG;4636;27023;107639968
MEX;CTG;4454;16480;65644940
MEX;CTG;819;11575;44815401
MEX;CTG;24000;39576;151261527
MEX;CTG;40000;85780;341618850
MEX;CTG;120000;197112;753372951
MEX;CTG;40000;55983;223424228
MEX;CTG;84000;132521;516957280
MEX;CTG;38117;133295;533168963
MEX;CTG;22560;50869;202622004
MEX;CTG;10513;238641;960103943
MEX;CTG;983;5544;22086367
MEX;CTG;116;1457;5830868
MEX;CTG;24;37362;142801343
MEX;CTG;12;589;2357546
MEX;CTG;1620;84000;332293920
MEX;CTG;124000;195384;746769213
MEX;CTG;3257;160800;640490520
MEX;CTG;14960;57256;228059236
MEX;CTG;374500;456796;1819489297
MEX;CTG;496050;696000;2772273515
MEX;CTG;19292;45099;179639348
MEX;CTG;18835;70096;279203479
MEX;CTG;164000;258531;1020823350
MEX;CTG;72000;129115;509816018
MEX;CTG;1;4400;17303396
MEX;CTG;1;6000;23595540
MEX;CTG;2;20000;78651800
MEX;CTG;800000;1022576;4073073674
MEX;CTG;340000;538968;2148848553
MEX;CTG;17604;95816;368394468
MEX;CTG;3748;12018;47871209
MEX;CTG;17280;45563;181485179
MEX;CTG;307480;716297;2754027560
MEX;CTG;14000;254600;1029913012
MEX;CTG;679;10203;39229749
MEX;CTG;252;1764;6782244
MEX;CTG;264500;12121;47949221
MEX;CTG;27577;91170;350531519
MEX;CTG;7165;2656;10507806
MEX;CTG;19700;43190;172035833
MEX;CTG;23814;61236;242296194
MEX;CTG;120000;187588;716971250
MEX;CTG;48000;68080;260206234
MEX;CTG;2450;22125;88298978
MEX;CTG;737100;1052631;4193944488
MEX;CTG;546025;831243;3287443470
MEX;CTG;49140;139010;548679475
MEX;CTG;148956;749935;2960049185
MEX;CTG;81492;285091;1134067140
MEX;CTG;97126;232564;926191657
MEX;CTG;18827;65886;263506644
MEX;CTG;371857;946263;3746602486
MEX;CTG;5000;14884;58690976
MEX;CTG;3000;4826;19030955
MEX;CTG;13520;248112;988108509
MEX;CTG;13104;207155;817963633
MEX;CTG;1375;5071;20283309
MEX;CTG;333;4717;18562829
MEX;CTG;7183;50159;197529637
MEX;CTG;69;117608;461750697
MEX;CTG;3122;10985;43386094
MEX;CTG;3704;396968;1578913483
MEX;CTG;9112;88145;348768610
MEX;CTG;53500;181883;710595062
MEX;CTG;23888;54082;209378817
MEX;CTG;1121;23322;92261960
MEX;CTG;199980;508269;2056060652
MEX;CTG;1;68191;262181438
MEX;CTG;3165;17131;66324403
MEX;CTG;17712;359140;1432808263
MEX;CTG;23340;64723;257802253
MEX;CTG;3500;4419;17604049
MEX;CTG;166455;77466;297842628
MEX;CTG;2;472;1883631
MEX;CTG;15;10;39831
MEX;CTG;129602;60125;243218852
MEX;CTG;63;17241;68787182
MEX;CTG;216324;379306;1507964019
MEX;CTG;2220;3330;13130289
MEX;CTG;81161;1753480;6905921849
MEX;CTG;79500;58243;228047955
MEX;CTG;208;3360;13159212
MEX;CTG;20;1496;5858344
MEX;CTG;85680;51408;202703286
MEX;CTG;360;2520;9936435
MEX;CTG;3636;1674;6603471
MEX;CTG;14940;57881;231782797
MEX;CTG;100;13027;51365851
MEX;CTG;6;2788;10720329
MEX;CTG;6;2517;9678886
MEX;CTG;6;3122;12006418
MEX;CTG;9;172;662768
MEX;CTG;15;350;1347567
MEX;CTG;1365;1542;6143610
MEX;CTG;3840;95462;380241058
MEX;CTG;2710;22301;87704582
MEX;CTG;3202;36227;142467117
MEX;CTG;718;2411;9483676
MEX;CTG;409;2045;8045449
MEX;CTG;144;2319;9122389
MEX;CTG;738;7932;31193500
MEX;CTG;95;274;1078709
MEX;CTG;681;1997;7853539
MEX;CTG;424;2204;8671203
MEX;CTG;8;297;1168883
MEX;CTG;982;21180;83294694
MEX;CTG;11987;275959;1103811643
MEX;CTG;24815;47045;188177885
MEX;CTG;18420;54339;218617208
MEX;CTG;18554;186640;746546162
MEX;CTG;81;1313;5255161
MEX;CTG;1100;1496;5983865
MEX;CTG;6633;88398;353586004
MEX;CTG;980;9167;36670014
MEX;CTG;261;3749;14676485
MEX;CTG;1684;32406;125606418
MEX;CTG;6687;238289;934858046
MEX;CTG;5830;88410;353510268
MEX;CTG;17479;39125;150428191
MEX;CTG;7;62;250874
MEX;CTG;5500;550;2199950
MEX;CTG;60;408;1632363
MEX;CTG;12922;286342;1145344509
MEX;CTG;637;273;1095615
MEX;CTG;902;16118;64473509
MEX;CTG;2325;85917;330336847
MEX;CTG;794;772;3125013
MEX;CTG;0;7;30743
MEX;CTG;0;60;244654
MEX;CTG;4;4007;16212918
MEX;CTG;1672;47974;194068863
MEX;CTG;6000;9800;39034870
MEX;CTG;418;1236;5000700
MEX;CTG;4000;7160;28519354
MEX;CTG;11258;27631;110061604
MEX;CTG;30;50;199157
MEX;CTG;75;37;149368
MEX;CTG;200;210;836461
MEX;CTG;13399;120624;476442407
MEX;CTG;2116;103419;407613877
MEX;CTG;646;19952;78675117
MEX;CTG;546;16344;64357848
MEX;CTG;8659;141338;557577380
MEX;CTG;238;733;2883492
MEX;CTG;456;2831;11201625
MEX;CTG;116;542;2133351
MEX;CTG;10;35;138977
MEX;CTG;115;7500;29997844
MEX;CTG;1477;28129;111044019
MEX;CTG;185;8777;34701188
MEX;CTG;155;4918;19422876
MEX;CTG;577;9081;35922471
MEX;CTG;18;52;206265
MEX;CTG;32;89;352596
MEX;CTG;479;1910;7542717
MEX;CTG;4000;1220;4882064
MEX;CTG;30000;310;1240943
MEX;CTG;430243;48681;194699531
MEX;CTG;3667;17233;68923217
MEX;CTG;305;2879;11516998
MEX;CTG;82400;17394;69567725
MEX;CTG;1009;12376;48906071
MEX;CTG;171;1524;5996885
MEX;CTG;39;40;162576
MEX;CTG;17;182;728736
MEX;CTG;3;93;373346
MEX;CTG;50;1584;6337376
MEX;CTG;0;64;255568
MEX;CTG;11;1425;5637809
MEX;CTG;85;2393;9434610
MEX;CTG;370;8931;35122905
MEX;CTG;10;1895;7580119
MEX;CTG;534;2669;10677798
MEX;CTG;398;3332;13328540
MEX;CTG;32;158;632549
MEX;CTG;342;1595;6382530
MEX;CTG;57912;47398;189565023
MEX;CTG;250;255;1008745
MEX;CTG;50;35;141968
MEX;CTG;218;153;608272
MEX;CTG;17970;3480;13921615
MEX;CTG;3210;9936;39305623
MEX;CTG;715;1794;7100013
MEX;CTG;8890;20168;80489664
MEX;CTG;218904;17557;69454769
MEX;CTG;66137;327185;1283918467
MEX;CTG;144;28735;114457328
MEX;CTG;20440;21182;85686861
MEX;CTG;8625;184;745938
MEX;CTG;9069;80221;316086038
MEX;CTG;8149;381149;1500558326
MEX;CTG;4260;130579;514524530
MEX;CTG;2438;71039;279507479
MEX;CTG;19082;226056;889578988
MEX;CTG;271;955;3772262
MEX;CTG;635;4776;18851456
MEX;CTG;226;1070;4212971
MEX;CTG;224;18989;75948335
MEX;CTG;2208;40400;158890376
MEX;CTG;875;50956;200678303
MEX;CTG;16;626;2479545
MEX;CTG;247;8421;33185162
MEX;CTG;14765;116857;459959177
MEX;CTG;695;1199;4738219
MEX;CTG;3323;53723;211415061
MEX;CTG;1657;7505;29517509
MEX;CTG;11;174;698860
MEX;CTG;4800;425;1681841
MEX;CTG;4000;42;167181
MEX;CTG;666953;76507;303843905
MEX;CTG;26;118;467941
MEX;CTG;6084;31529;125682626
MEX;CTG;101;952;3784477
MEX;CTG;214006;37362;148104702
MEX;CTG;1383;16553;65247299
MEX;CTG;243;5723;22507942
MEX;CTG;76;961;3790361
MEX;CTG;4497;136297;542869974
MEX;CTG;27330;55419;221594865
MEX;CTG;30145;231520;896355668
MEX;CTG;749;14231;56280224
MEX;CTG;15798;21485;85091729
MEX;CTG;23175;348710;1334089916
MEX;CTG;1100;14677;58461489
MEX;CTG;5884;279603;1113702123
MEX;CTG;25;25;103865
MEX;CTG;1;3228;12913399
MEX;CTG;15;66;265162
MEX;CTG;50;1387;5548529
MEX;CTG;5;43;174335
MEX;CTG;1660;35271;140467554
MEX;CTG;15981;307840;1230894719
MEX;CTG;3090;65357;260536745
MEX;CTG;2910;57613;230008355
MEX;CTG;17703;345674;1379731789
MEX;CTG;6185;34531;136631670
MEX;CTG;4000;8140;32485763
MEX;CTG;200;1790;7159379
MEX;CTG;794;9140;36139611
MEX;CTG;1388;6947;27648000
MEX;CTG;12;63;249784
MEX;CTG;1200;11208;44517375
MEX;CTG;13340;5602;22206513
MEX;CTG;112761;50713;201185268
MEX;CTG;45656;2396;9461688
MEX;CTG;94105;49204;194350238
MEX;CTG;94;473;1868370
MEX;CTG;192;878;3477061
MEX;CTG;15000;9302;36729674
MEX;CTG;68447;106103;405533455
MEX;CTG;14;80;319318
MEX;CTG;405;5410;21384677
MEX;CTG;106;108;427382
MEX;CTG;854;612;2422808
MEX;CTG;169;1005;3970454
MEX;CTG;13082;298850;1190802337
MEX;CTG;32170;680928;2666125757
MEX;CTG;64;7452;29599112
MEX;CTG;7;845;3354199
MEX;CTG;2;25401;100297101
MEX;CTG;36;1668;6660619
MEX;CTG;29203;13415;52996979
MEX;CTG;4;292;1165336
MEX;CTG;3;221400;874206756
MEX;CTG;28;2449;9672817
MEX;CTG;3;146;583546
MEX;CTG;5;1318;5230492
MEX;CTG;441;35618;141958551
MEX;CTG;17;350;1391654
MEX;CTG;3;174;690125
MEX;CTG;4;2078;8294644
MEX;CTG;99;3614;14382057
MEX;CTG;1;2264;8943364
MEX;CTG;1;71;283663
MEX;CTG;61;3171;12647840
MEX;CTG;1;170;682001
MEX;CTG;59;1811;7196076
MEX;CTG;272;1768;7069365
MEX;CTG;9;1612;6434854
MEX;CTG;605;27136;108505326
MEX;CTG;1100;2738;10777397
MEX;CTG;142100;26025;103051850
MEX;CTG;620;796;3138387
MEX;CTG;124003;58690;234049423
MEX;CTG;2000;1076;4288356
MEX;CTG;9;9;38222
MEX;CTG;13;13;53891
MEX;CTG;8;80;319270
MEX;CTG;48;391751;1566421410
MEX;CTG;6;15617;62445610
MEX;CTG;3;7100;28390900
MEX;CTG;3;7100;28390900
MEX;CTG;6;13785;55119460
MEX;CTG;36;185050;739927474
MEX;CTG;9;125620;502295425
MEX;CTG;3;66980;267820239
MEX;CTG;12;48244;192906355
MEX;CTG;16;10;41125
MEX;CTG;7065;77104;304674924
MEX;CTG;2841;130459;515271781
MEX;CTG;2695;88594;350166532
MEX;CTG;409;11844;46833805
MEX;CTG;15109;183252;722959985
MEX;CTG;1589;5281;20891556
MEX;CTG;1608;7948;31408912
MEX;CTG;164;800;3150247
MEX;CTG;370;26812;107234236
MEX;CTG;373;10539;41601667
MEX;CTG;381;18853;74414700
MEX;CTG;22;851;3369143
MEX;CTG;103;3258;12892054
MEX;CTG;1441;29942;118002569
MEX;CTG;398;742;2930150
MEX;CTG;1803;21207;83859182
MEX;CTG;804;3503;13830636
MEX;CTG;2805;729;2918064
MEX;CTG;161765;21096;84372895
MEX;CTG;1322;6169;24673203
MEX;CTG;83;794;3176427
MEX;CTG;19500;3864;15454317
MEX;CTG;496;6118;24098433
MEX;CTG;377;7568;29880885
MEX;CTG;416;6731;26923122
MEX;CTG;271;281;1125799
MEX;CTG;9;43;173255
MEX;CTG;3;32;128621
MEX;CTG;7;83;333152
MEX;CTG;873;5857;23426421
MEX;CTG;100;2774;11097058
MEX;CTG;681;13827;55302198
MEX;CTG;30;270;1080526
MEX;CTG;29;252;1011215
MEX;CTG;2;62;248884
MEX;CTG;20;441;1764228
MEX;CTG;1;128;509359
MEX;CTG;80;2471;9773886
MEX;CTG;188;4654;18407364
MEX;CTG;1166;28534;112833215
MEX;CTG;5880;52631;210496759
MEX;CTG;50;2908;11633981
MEX;CTG;313;2129;8515146
MEX;CTG;221;1083;4335222
MEX;CTG;3246;183;733215
MEX;CTG;22;67;270961
MEX;CTG;5054;5023;20089336
MEX;CTG;300;427;1681850
MEX;CTG;23;20243;81443046
MEX;CTG;27013;20259;81027451
MEX;CTG;18400;12530;50114457
MEX;CTG;201600;290450;1158764797
MEX;CTG;201600;279216;1112159210
MEX;CTG;17268;47970;192995395
MEX;CTG;2814;308527;1228911630
MEX;CTG;6;941552;3757622881
MEX;CTG;15;2278858;8822486352
MEX;CTG;4150;528095;2044494123
MEX;CTG;106;1322;5287629
MEX;CTG;2062;19188;76726128
MEX;CTG;65;4212;16774409
MEX;CTG;14;317;1262492
MEX;CTG;20;110;438632
MEX;CTG;192;289;1159248
MEX;CTG;316;2561;10243063
MEX;CTG;23730;33694;134729474
MEX;CTG;10;130;519716
MEX;CTG;58;6695;26665545
MEX;CTG;31;2243;8932827
MEX;CTG;1;207;825651
MEX;CTG;9900;24850;98981277
MEX;CTG;1;11;45183
MEX;CTG;36;132;529722
MEX;CTG;354;7577;30176517
MEX;CTG;154;3596;14292816
MEX;CTG;10;62;248508
MEX;CTG;20;39;158224
MEX;CTG;5;70;281244
MEX;CTG;15;70;282199
MEX;CTG;20;537;2140314
MEX;CTG;10;551;2178014
MEX;CTG;70;2362;9351348
MEX;CTG;5;471;1876753
MEX;CTG;55;2960;11726276
MEX;CTG;6;39;158702
MEX;CTG;13;60;242773
MEX;CTG;19;1344;5324697
MEX;CTG;5;40;163043
MEX;CTG;12;59;238073
MEX;CTG;104;1676;6676541
MEX;CTG;20;120;478696
MEX;CTG;2;90;360495
MEX;CTG;22884;111942;445810448
MEX;CTG;192310;106575;431119483
MEX;CTG;4284;32566;129829960
MEX;CTG;5;4867;19386093
MEX;CTG;1200000;21900;86473026
MEX;CTG;64208;246077;981666027
MEX;CTG;219696;128188;505712200
MEX;CTG;80640;72576;288403960
MEX;CTG;2160;8452;33752265
MEX;CTG;38238;167751;662374021
MEX;CTG;1001;6019;23975615
MEX;CTG;154893;449966;1774296698
MEX;CTG;16869;59654;240002741
MEX;CTG;3813;16333;65330810
MEX;CTG;525686;836893;3341320974
MEX;CTG;1561;9246;35552765
MEX;CTG;1004;5612;22161149
MEX;CTG;37265;100903;403562639
MEX;CTG;23749;79986;317304646
MEX;CTG;34572;51925;201190224
MEX;CTG;55572;24306;97097865
MEX;CTG;48000;15829;63239461
MEX;CTG;5568;2827;11298059
MEX;CTG;8601;16947;68556972
MEX;CTG;142254;336010;1359238296
MEX;CTG;16414;100900;399239062
MEX;CTG;8;800;3198808
MEX;CTG;30769;93946;367839182
MEX;CTG;663;3964;15523387
MEX;CTG;59280;94684;370730727
MEX;CTG;357;1742;6822401
MEX;CTG;2360;14907;58861596
MEX;CTG;1577;6077;23794185
MEX;CTG;19557;49161;192488333
MEX;CTG;97;635;2486846
MEX;CTG;10500;18900;72236745
MEX;CTG;2000;3043;12000217
MEX;SMR;10582;142367;563312446
MEX;SMR;2750;139233;550911802
MEX;SMR;590;19715;78008275
MEX;SMR;656;20314;80378690
MEX;SMR;10040;122545;484882262
MEX;SMR;385;1217;4817434
MEX;SMR;247;1294;5120799
MEX;SMR;3;16;65009
MEX;SMR;506;5176;20483315
MEX;SMR;612;30445;120464863
MEX;SMR;120;5436;21510411
MEX;SMR;4870;37681;149098551
MEX;SMR;40;112;445531
MEX;SMR;1643;25232;99839025
MEX;SMR;479;2197;8696285
MEX;SMR;638;7735;30609376
MEX;SMR;21;512;2026850
MEX;SMR;12;308;1220383
MEX;SMR;1;203;806031
MEX;SMR;130;6579;26032592
MEX;SMR;191;5128;20290621
MEX;SMR;487;10580;41865448
MEX;SMR;505;4460;17648415
MEX;SMR;477;342;1354478
MEX;SMR;300;211;837092
MSR;CTG;1110;4814;18640760
NIC;CTG;2480;5000;19996148
NIC;CTG;6021;83619;334354486
NIC;CTG;79360;7528;30102782
NIC;CTG;6200;828;3313485
NIC;CTG;24627;90101;355255358
NIC;CTG;1720;23460;90827314
NIC;CTG;1920;25304;102360246
NIC;CTG;1352;12728;50911174
NIC;CTG;622;4116;16467469
NIC;CTG;1456;19596;78385516
NIC;CTG;502;1990;7963020
NIC;CTG;1840;7594;30377316
NIC;CTG;306;3897;15588329
NIC;CTG;465;3688;14752188
NIC;CTG;900;2233;8931799
NIC;CTG;1200;5755;22634532
NIC;CTG;20000;3604;14111209
NIC;CTG;980;2344;9377708
NIC;CTG;2467;12935;51309813
NIC;CTG;87;221;856674
NIC;CTG;32;782;3029719
NIC;CTG;31;958;3709662
NIC;CTG;27;505;1955391
NIC;CTG;20;166;642660
NIC;CTG;17;910;3526348
NIC;CTG;14;317;1229804
NIC;CTG;28;254;983812
NIC;CTG;34;235;910177
NIC;CTG;13050;219750;872455273
NIC;CTG;8;30;119240
NIC;CTG;20;138;535034
NIC;CTG;8;390;1513272
NIC;CTG;6;262;1014861
NIC;CTG;42;284;1101388
NIC;CTG;36;183;710682
NIC;CTG;15;24;95237
NIC;CTG;34;2064;7992260
NIC;CTG;10;94;365077
NIC;CTG;3;392;1520434
NIC;CTG;1;476;1842810
NIC;CTG;24;61;237861
NIC;CTG;20;408;1581874
NIC;CTG;16;62;240262
NIC;CTG;38;361;1400071
NIC;CTG;22;6338;24537637
NIC;CTG;131040;459098;1857155000
NIC;CTG;102;25675;101239030
NIC;CTG;75;15840;62457595
NIC;CTG;1481;18109;72412736
NIC;CTG;2221;51331;205249755
NIC;CTG;493;6186;24737581
NIC;CTG;246;1942;7767425
NIC;CTG;1;8192;32632633
NIC;CTG;15;22890;91174303
NIC;CTG;62;10215;40690824
NIC;CTG;5;9234;36782757
NIC;CTG;596;1424;5730097
NIC;CTG;1158;10752;43258117
NIC;CTG;100100;10255;40580490
NIC;CTG;100100;2823;11169973
NIC;CTG;3990;8747;34489683
NIC;CTG;464;1019;4001929
NIC;CTG;90000;9636;38456638
NIC;CTG;90000;11633;46426585
NIC;CTG;12500;527;2106586
NIC;CTG;963;19630;77198000
NIC;CTG;573;18355;73395050
NIC;CTG;2;200270;800781597
NIC;CTG;3807;166971;659292146
NIC;CTG;49536;45606;176563516
NIC;CTG;2138;40974;161242132
NIC;CTG;2370;20466;81340022
NIC;CTG;40000;6914;27542765
NIC;CTG;483;5244;20771992
NIC;CTG;27;970;3801888
NIC;CTG;20;316;1266931
NIC;CTG;28;436;1743960
NIC;CTG;53;392;1569564
NIC;CTG;4;205;822701
NIC;CTG;2;100135;400390798
NIC;CTG;72;3701;14614906
NIC;CTG;10777;47504;187821373
NIC;CTG;9;8;32039
NIC;CTG;82;5941;23714937
NIC;CTG;19;913;3576745
NIC;CTG;2625;85668;335428466
NIC;CTG;5558;133969;524547337
NIC;CTG;1088;26777;104845818
NIC;CTG;596;11366;44505909
NIC;CTG;9670;125768;492437483
NIC;CTG;19;0;743
NIC;CTG;150;1;5873
NIC;CTG;49361;45438;178381335
NIC;CTG;2894;10395;40990044
NIC;CTG;3543;10338;40766316
NIC;CTG;766;2754;10860878
NIC;CTG;4476;8835;34836946
NIC;CTG;159;608;2399412
NIC;CTG;471;1936;7634060
NIC;CTG;217;3134;12358441
NIC;CTG;2802;8803;34710690
NIC;CTG;402;604;2384586
NIC;CTG;3800;55100;218017476
NIC;CTG;1200;31800;125824968
NOR;CTG;21065;57635;229568929
NOR;CTG;21641;59269;229459525
NOR;CTG;1250;11000;43983610
NOR;CTG;1;15919;63655279
NOR;CTG;2440;41332;164954244
NOR;CTG;20981;82611;326872652
NOR;CTG;105007;405072;1619684442
NOR;CTG;83934;330484;1316153047
NZL;CTG;20020;86486;340115551
NZL;CTG;19293;75815;301936025
NZL;CTG;13472;287797;1148180760
NZL;CTG;7320;14992;59969850
NZL;CTG;4;8;31999
NZL;CTG;10;150;599986
NZL;CTG;19360;80261;319641822
NZL;CTG;5728;45274;181029741
OMN;CTG;457;10104;40240374
OMN;CTG;2493;29127;115998277
OMN;CTG;744;13330;53089911
NLD;CTG;115536;197256;764058188
NLD;CTG;23064;47254;188947630
NLD;CTG;13224;38546;151473869
NLD;CTG;3903;21226;84535731
NLD;CTG;46272;75085;293836902
NLD;CTG;11593;35072;135779881
NLD;CTG;203424;417075;1655156961
NLD;CTG;60620;215300;848682587
NLD;CTG;18640;3151;12608272
NLD;CTG;458040;79936;320008941
NLD;CTG;24180;5924;23833898
NLD;CTG;89472;172328;684392303
NLD;CTG;23280;48365;193021186
NLD;CTG;108;658;2629191
NLD;CTG;39064;139729;551698765
NLD;CTG;453;1434;5675972
NLD;CTG;9368;51522;204840509
NLD;CTG;20980;97870;390458495
NLD;CTG;8383;24000;94384519
NLD;CTG;4404;11808;46436022
NLD;CTG;46000;10580;42798427
NLD;CTG;327;89;350000
NLD;CTG;327;59;232022
NLD;CTG;4158;11758;44943180
NLD;CTG;23424;46852;186982505
NLD;CTG;24000;51840;203865465
NLD;CTG;24843;59158;232396764
NLD;CTG;108;658;2629191
NLD;CTG;582;1843;7355191
NLD;CTG;1429;7956;31754633
NLD;CTG;15286;129116;510883081
NLD;CTG;40000;198000;791704980
NLD;CTG;7200;2196;8778720
NLD;CTG;225744;445603;1759721461
NLD;CTG;39778;123731;484885986
NLD;CTG;2143;12996;51395540
NLD;CTG;5600;981;3922538
NLD;CTG;122445;21317;85238436
NLD;CTG;176;2669;10451300
NLD;CTG;125;862;3378663
NLD;CTG;351;2386;9343508
NLD;CTG;2679;22247;88958450
NLD;CTG;288;96;385865
NLD;CTG;17550;2877;11509359
NLD;CTG;20500;2972;11888305
NLD;CTG;114060;17109;68426247
NLD;CTG;135952;248329;986606493
NLD;CTG;108;658;2629191
NLD;CTG;18288;62504;247040860
NLD;CTG;10401;56576;225728581
NLD;CTG;4239;10278;41019222
NLD;CTG;1296;3210;12810724
NLD;CTG;1591;4694;18734787
NLD;CTG;17350;50529;201234530
NLD;CTG;988;11064;43321609
NLD;CTG;354;5325;20852170
NLD;CTG;696;3506;13730708
NLD;CTG;1327;8148;31902923
NLD;CTG;250;2289;8965708
NLD;CTG;176;1791;7015510
NLD;CTG;925;7581;29685459
NLD;CTG;3300;1006;4023986
NLD;CTG;608;2501;9796092
NLD;CTG;333;1054;4128820
